model,run_id,image_id,dimension,sample_idx,status,rating,prompt_hash,attempts,finish_reason,latency_ms,input_tokens,output_tokens,cost_usd,error,claimed_at,completed_at,raw_response,reasoning
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,arousal,13,done,2,76706ef4bd6b1028,1,stop,4294,634,39,8.42e-05,,2026-04-26 18:26:21.642856,2026-04-26 18:26:25.938657,"```json
{""rating"": 2, ""reasoning"": ""The calm water, soft golden hour lighting, and slowly drifting sailboat create a very serene and relaxing atmosphere.""}
```","The calm water, soft golden hour lighting, and slowly drifting sailboat create a very serene and relaxing atmosphere."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,arousal,14,done,2,092bd92950d07d86,1,stop,3113,635,28,7.447e-05,,2026-04-26 18:26:43.841642,2026-04-26 18:26:46.956583,"{""rating"": 2, ""reasoning"": ""The calm water and steady sailboat create a peaceful, low-intensity atmosphere.""}","The calm water and steady sailboat create a peaceful, low-intensity atmosphere."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,arousal,15,done,3,e36198a91eabbd1b,1,stop,5771,636,40,7.916e-05,,2026-04-26 18:27:00.687107,2026-04-26 18:27:06.459879,"```json
{""rating"": 3, ""reasoning"": ""The image depicts a serene waterfront scene with calm water and a slowly sailing boat, evoking a sense of tranquility.""}
```","The image depicts a serene waterfront scene with calm water and a slowly sailing boat, evoking a sense of tranquility."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,arousal,16,done,2,298313d2c2b45972,1,stop,13361,513,40,8.782e-05,,2026-04-26 18:27:23.883534,2026-04-26 18:27:37.247059,"```json
{""rating"": 2, ""reasoning"": ""The calm water, soft lighting, and slow-paced sailing create a very relaxing and low-intensity atmosphere.""}
```","The calm water, soft lighting, and slow-paced sailing create a very relaxing and low-intensity atmosphere."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,arousal,17,done,3,5afbca55e06bd741,1,stop,3603,634,42,7.966e-05,,2026-04-26 18:27:46.283985,2026-04-26 18:27:49.888652,"```json
{""rating"": 3, ""reasoning"": ""The image depicts a calm body of water and a slow-moving sailboat, evoking a sense of tranquility and low intensity.""}
```","The image depicts a calm body of water and a slow-moving sailboat, evoking a sense of tranquility and low intensity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,arousal,18,done,2,74941de55ef18bb9,1,stop,4584,635,43,8.017e-05,,2026-04-26 18:28:10.691281,2026-04-26 18:28:15.277064,"```json
{""rating"": 2, ""reasoning"": ""The calm water and the slow-paced activity of sailing in a sunset city setting evoke a sense of peace and low intensity.""}
```",The calm water and the slow-paced activity of sailing in a sunset city setting evoke a sense of peace and low intensity.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,arousal,19,done,3,7f172539aa5be987,1,stop,3484,633,29,5.379e-05,,2026-04-26 18:28:29.066777,2026-04-26 18:28:32.552771,"{""rating"": 3, ""reasoning"": ""The calm water and soft evening lighting create a peaceful, low-intensity scene.""}","The calm water and soft evening lighting create a peaceful, low-intensity scene."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,0,done,6,a4e7740fa5bd7eb7,1,stop,2913,556,38,7.736e-05,,2026-04-26 18:20:34.984942,2026-04-26 18:20:37.899505,"```json
{""rating"": 6, ""reasoning"": ""A peaceful scene of a sailboat on calm water with a golden city skyline evokes a moderately positive affect.""}
```",A peaceful scene of a sailboat on calm water with a golden city skyline evokes a moderately positive affect.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,1,done,6,c44809833cfcf184,1,stop,2580,553,41,5.798e-05,,2026-04-26 18:21:02.213553,2026-04-26 18:21:04.795217,"```json
{""rating"": 6, ""reasoning"": ""A peaceful scene of a sailboat on calm water against a golden-hour city skyline evokes a positive, serene feeling.""}
```","A peaceful scene of a sailboat on calm water against a golden-hour city skyline evokes a positive, serene feeling."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,2,done,6,c2f44c9d2ef17a46,1,stop,1977,434,40,7.676e-05,,2026-04-26 18:21:28.443045,2026-04-26 18:21:30.422362,"```json
{""rating"": 6, ""reasoning"": ""A serene scene of a sailboat on calm water with a city skyline at sunset evokes a peaceful and positive mood.""}
```",A serene scene of a sailboat on calm water with a city skyline at sunset evokes a peaceful and positive mood.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,3,done,6,92b01007ff9c276e,1,stop,2355,433,40,7.662e-05,,2026-04-26 18:21:57.039976,2026-04-26 18:21:59.396402,"```json
{""rating"": 6, ""reasoning"": ""A serene scene of a sailboat on the water with a city skyline during golden hour evokes a moderately positive feeling.""}
```",A serene scene of a sailboat on the water with a city skyline during golden hour evokes a moderately positive feeling.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,4,done,6,fcbb294bb1d97cda,1,stop,3207,432,41,7.688e-05,,2026-04-26 18:22:25.156185,2026-04-26 18:22:28.364533,"```json
{""rating"": 6, ""reasoning"": ""A serene image of a sailboat on calm water with a city skyline at sunset evokes a moderately positive and peaceful feeling.""}
```",A serene image of a sailboat on calm water with a city skyline at sunset evokes a moderately positive and peaceful feeling.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,5,done,6,4eb6645e6f50b097,1,stop,10692,554,43,7.38e-05,,2026-04-26 18:22:58.416849,2026-04-26 18:23:09.110647,"```json
{""rating"": 6, ""reasoning"": ""The combination of a calm lake, a graceful sailboat, and a glowing city skyline at sunset creates a peaceful and positive atmosphere.""}
```","The combination of a calm lake, a graceful sailboat, and a glowing city skyline at sunset creates a peaceful and positive atmosphere."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,6,done,6,eeb56b0f8924a99a,1,stop,6945,434,44,7.836e-05,,2026-04-26 18:23:26.954894,2026-04-26 18:23:33.902045,"```json
{""rating"": 6, ""reasoning"": ""The image depicts a serene scene of a sailboat on calm water during a golden hour sunset with a city skyline, evoking positive feelings.""}
```","The image depicts a serene scene of a sailboat on calm water during a golden hour sunset with a city skyline, evoking positive feelings."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,7,done,6,bba139f1a7e4a0c6,1,stop,3080,434,42,7.756e-05,,2026-04-26 18:24:00.224613,2026-04-26 18:24:03.305695,"```json
{""rating"": 6, ""reasoning"": ""The combination of a peaceful sailboat, golden hour lighting, and a scenic city skyline creates a moderately positive and serene atmosphere.""}
```","The combination of a peaceful sailboat, golden hour lighting, and a scenic city skyline creates a moderately positive and serene atmosphere."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,8,done,6,79fb61bcddaa3db5,1,stop,3928,553,40,7.774e-05,,2026-04-26 18:24:37.742333,2026-04-26 18:24:41.671662,"```json
{""rating"": 6, ""reasoning"": ""A serene scene of a sailboat on calm water with a city skyline at golden hour evokes a moderately positive feeling.""}
```",A serene scene of a sailboat on calm water with a city skyline at golden hour evokes a moderately positive feeling.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,9,done,6,67acc359575d7689,1,stop,4961,554,39,7.228e-05,,2026-04-26 18:25:00.021345,2026-04-26 18:25:04.984129,"```json
{""rating"": 6, ""reasoning"": ""A peaceful scene of a sailboat on calm water with a golden city skyline evokes a positive and serene feeling.""}
```",A peaceful scene of a sailboat on calm water with a golden city skyline evokes a positive and serene feeling.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,10,done,6,d457eeb99c89a05d,1,stop,2435,434,40,7.676e-05,,2026-04-26 18:25:21.358531,2026-04-26 18:25:23.794857,"```json
{""rating"": 6, ""reasoning"": ""A serene scene of a sailboat on calm water with a city skyline at sunset evokes a peaceful and positive feeling.""}
```",A serene scene of a sailboat on calm water with a city skyline at sunset evokes a peaceful and positive feeling.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,11,done,6,c02ae99133206d83,1,stop,5870,555,41,7.317e-05,,2026-04-26 18:25:39.585967,2026-04-26 18:25:45.456999,"```json
{""rating"": 6, ""reasoning"": ""The warm golden light, calm water, and a leisure sailboat against a city skyline create a peaceful and positive atmosphere.""}
```","The warm golden light, calm water, and a leisure sailboat against a city skyline create a peaceful and positive atmosphere."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,12,done,6,e0f7a0e6421f473f,1,stop,14567,433,44,7.822e-05,,2026-04-26 18:26:01.836232,2026-04-26 18:26:16.404556,"```json
{""rating"": 6, ""reasoning"": ""The combination of a calm lake, a sailboat, and a warm sunset glow over a city skyline creates a peaceful and positive atmosphere.""}
```","The combination of a calm lake, a sailboat, and a warm sunset glow over a city skyline creates a peaceful and positive atmosphere."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,13,done,6,ffc05952ee5b7419,1,stop,2083,432,37,7.528e-05,,2026-04-26 18:26:21.768929,2026-04-26 18:26:23.852958,"```json
{""rating"": 6, ""reasoning"": ""The serene image of a sailboat at sunset with a city skyline evokes a peaceful and positive mood.""}
```",The serene image of a sailboat at sunset with a city skyline evokes a peaceful and positive mood.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,14,done,6,a8bc7e38e76c3d7e,1,stop,1941,433,39,7.622e-05,,2026-04-26 18:26:43.977382,2026-04-26 18:26:45.919453,"```json
{""rating"": 6, ""reasoning"": ""A peaceful scene of a sailboat on calm water with a city skyline at sunset evokes a moderately positive feeling.""}
```",A peaceful scene of a sailboat on calm water with a city skyline at sunset evokes a moderately positive feeling.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,15,done,6,5bb0fb75fa88c8e9,1,stop,5620,556,37,5.306e-05,,2026-04-26 18:27:00.946349,2026-04-26 18:27:06.568551,"```json
{""rating"": 6, ""reasoning"": ""The serene waterfront scene with a sailboat and a glowing city skyline evokes a peaceful and positive feeling.""}
```",The serene waterfront scene with a sailboat and a glowing city skyline evokes a peaceful and positive feeling.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,16,done,6,1ffeb3d071b18794,1,stop,4067,554,40,5.394e-05,,2026-04-26 18:27:24.480891,2026-04-26 18:27:28.549654,"```json
{""rating"": 6, ""reasoning"": ""A serene scene of a sailboat on the water with a city skyline during golden hour evokes a strong positive feeling.""}
```",A serene scene of a sailboat on the water with a city skyline during golden hour evokes a strong positive feeling.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,17,done,6,7452465514a4e0f3,1,stop,3811,554,39,7.228e-05,,2026-04-26 18:27:46.288438,2026-04-26 18:27:50.101178,"```json
{""rating"": 6, ""reasoning"": ""A serene scene of a sailboat on calm water with a golden city skyline creates a peaceful and positive mood.""}
```",A serene scene of a sailboat on calm water with a golden city skyline creates a peaceful and positive mood.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,18,done,6,520796a2dbf0baae,1,stop,1675,433,40,7.662e-05,,2026-04-26 18:28:10.727358,2026-04-26 18:28:12.403375,"```json
{""rating"": 6, ""reasoning"": ""A serene scene of a sailboat on calm water with a city skyline at golden hour evokes a moderately positive feeling.""}
```",A serene scene of a sailboat on calm water with a city skyline at golden hour evokes a moderately positive feeling.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Sailing 3,valence,19,done,6,fc0c055888abb393,1,stop,3931,556,37,7.178e-05,,2026-04-26 18:28:29.152845,2026-04-26 18:28:33.084955,"```json
{""rating"": 6, ""reasoning"": ""A peaceful scene with a sailboat and a golden city skyline during sunset evokes a moderately positive feeling.""}
```",A peaceful scene with a sailboat and a golden city skyline during sunset evokes a moderately positive feeling.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Satellite 1,arousal,0,done,3,e1c449d4e5ed756d,1,stop,1538,513,40,8.782e-05,,2026-04-26 18:20:35.230507,2026-04-26 18:20:36.770036,"```json
{""rating"": 3, ""reasoning"": ""The image of a spacecraft drifting in the vast, quiet void of space evokes a sense of stillness and calmness.""}
```","The image of a spacecraft drifting in the vast, quiet void of space evokes a sense of stillness and calmness."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Satellite 1,arousal,1,done,4,6a322e4b36c8d207,1,stop,3992,634,41,7.928e-05,,2026-04-26 18:21:02.897212,2026-04-26 18:21:06.890865,"```json
{""rating"": 4, ""reasoning"": ""The image depicts a spacecraft in orbit, which is conceptually exciting but visually static and balanced against a calm blue background.""}
```","The image depicts a spacecraft in orbit, which is conceptually exciting but visually static and balanced against a calm blue background."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Satellite 1,arousal,2,done,4,6401f16f97ff6176,1,stop,4343,634,38,8.38e-05,,2026-04-26 18:21:28.510948,2026-04-26 18:21:32.855053,"```json
{""rating"": 4, ""reasoning"": ""The image of a spacecraft in orbit is interesting but overall feels static and serene against the blue background.""}
```",The image of a spacecraft in orbit is interesting but overall feels static and serene against the blue background.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Satellite 1,arousal,3,done,4,495e5af78bf00a64,1,stop,5810,634,41,8.5e-05,,2026-04-26 18:21:57.350038,2026-04-26 18:22:03.161956,"```json
{""rating"": 4, ""reasoning"": ""The image of a spacecraft in orbit is intellectually stimulating but visually static and balanced, resulting in a neutral arousal level.""}
```","The image of a spacecraft in orbit is intellectually stimulating but visually static and balanced, resulting in a neutral arousal level."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Satellite 1,arousal,4,done,3,d78c009d8e229032,1,stop,3074,515,40,8.81e-05,,2026-04-26 18:22:25.794443,2026-04-26 18:22:28.870037,"```json
{""rating"": 3, ""reasoning"": ""The image of a spacecraft floating in the vast, quiet void of space evokes a sense of stillness and calm.""}
```","The image of a spacecraft floating in the vast, quiet void of space evokes a sense of stillness and calm."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Satellite 1,arousal,5,done,4,67d9f0e1e727aa3e,1,stop,11682,635,39,7.865e-05,,2026-04-26 18:22:58.775512,2026-04-26 18:23:10.467918,"```json
{""rating"": 4, ""reasoning"": ""The image of a spacecraft in orbit is visually interesting but lacks high-intensity action or extreme emotional stimulation.""}
```",The image of a spacecraft in orbit is visually interesting but lacks high-intensity action or extreme emotional stimulation.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Satellite 1,arousal,6,done,4,2b173b265b518f48,1,stop,1365,637,43,0.0001489,,2026-04-26 18:23:27.142666,2026-04-26 18:23:28.508508,"```json
{""rating"": 4, ""reasoning"": ""The image of a spacecraft in orbit is interesting but possesses a static, silent quality that is neither highly stimulating nor entirely calm.""}
```","The image of a spacecraft in orbit is interesting but possesses a static, silent quality that is neither highly stimulating nor entirely calm."
